,Emission magnitude [kgh],Cumulative emissions fraction [%]
2269,0.064089558333333,0.9966455631170881
2270,0.064202333333334,0.9966411574303328
2271,0.064316670833334,0.9966367438894901
2272,0.06442807916666601,0.9966323226724979
2273,0.06453661249999999,0.99662789403984
2274,0.06464967499999999,0.996623457667711
2275,0.06475398749999998,0.9966190141564709
2276,0.06485658750000001,0.996614563584702
2277,0.06497117083333301,0.996610105187252
2278,0.065081820833333,0.9966056391915841
2279,0.06519032500000001,0.9966011657936749
2280,0.065305324999999,0.9965966844817611
2281,0.06541989583333299,0.9965921952953851
2282,0.065536254166666,0.9965876980973671
2283,0.06564666250000001,0.996583193290592
2284,0.065753420833334,0.9965786811769248
2285,0.065863595833334,0.9965741615200591
2286,0.065968670833332,0.9965696346566739
